"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1" 0.375556121305743 7.19275577322968 6174928.25728376 4.64590206916121 1.09472679721692 12.9147656443485 6210462.83282043 5989.82652334996 59174084.7022171 22981.6189416063 0.511216037933562
"2" 0.375556134465091 7.26608079368642 5008590.23290475 4.59712363530607 1.09437695104965 12.5262524035854 4609083.25517679 5414.91578133932 38410761.411832 18280.6845134533 0.511213888017722
"3" 0.375556125292939 7.16267238759876 4999180.00169174 4.60785972518329 1.09454579426857 12.794178743439 5998074.06945399 6550.45061371465 81047877.4645734 32525.5956187077 0.511213768429405
"4" 0.375556143213497 7.60205497993869 8534030.98293189 4.68074511608604 1.09462792371046 12.5418623234385 4230172.13929118 5070.5236790483 47073693.2768348 21810.8944595123 0.511212677806928
"5" 0.375556134465091 7.31677303779956 6671540.14429751 4.64958544434463 1.09474265921176 12.9893939525181 6464713.23251261 6310.738705201 62544771.2247212 23921.8966463443 0.511216593211566
"6" 0.375556123392916 7.11788018461058 4557127.17128372 4.59580038424859 1.09445644006825 12.6924602689732 5431310.32419997 5888.50681798116 67903241.1248982 28711.0020760247 0.511219247781299
"7" 0.375556127300753 7.15877373935958 4701024.61948194 4.58740261374959 1.09432212950119 12.4672178360301 4310316.15376395 5172.13267134826 45472700.1166404 21584.9538230818 0.511215676304649
"8" 0.375556128228795 7.23786885273921 5446855.56604599 4.61204504332096 1.09453999117847 12.7640909059475 5632057.93555552 6148.2110661819 73681702.2016282 25498.3135873502 0.51121737353577
"9" 0.375556122374147 7.11659749052117 4601677.82403946 4.60097507148743 1.09457366550072 12.8807016634536 6264519.37747169 6695.71779875301 78841640.9931505 26614.2616146254 0.511216451426548
"10" 0.375556141760782 7.5215775160527 9145602.38870717 4.71280703850413 1.09495685719898 13.1208859752727 6203180.09388349 6101.32747637763 64962146.504906 27283.6651996822 0.511217349227744
"11" 0.375556141718467 7.48296806193453 7820015.90670146 4.66215880802145 1.09466988942338 12.8030469611232 5614244.07672929 6142.80668275984 62936718.7268404 23654.2718478266 0.511210368556185
"12" 0.375556144206069 7.52716535031784 7365183.70401293 4.65067755706772 1.09456392692956 12.5372768989048 3182416.27456051 4852.00111088859 31449172.167905 12374.6820670375 0.511217927454491
"13" 0.375556124988343 7.1557671792148 4561376.99445601 4.58277252363161 1.09440268913688 12.5757610434657 4768698.90890448 5673.3272309686 48198952.1746582 8291.19875113575 0.511217927454491
"14" 0.375556121846339 7.10240755370735 5337184.96251211 4.61944478432151 1.09455799924532 12.9032634809746 6462224.08973032 6671.77846382585 68959856.0642613 23618.5818754501 0.511213727818944
"15" 0.375556135216287 7.41043669917018 7892401.33590041 4.70141455088091 1.09502879809775 13.1895530496117 7324189.76159556 7229.34153252075 83030258.6362998 33984.1593493252 0.51120989606184
"16" 0.375556140234369 7.3578900420518 6821544.02731078 4.65389566809963 1.0946896386272 12.7684482394256 5050491.40315366 5139.26994902508 48148929.5676875 20827.7818140103 0.511214004337217
"17" 0.375556125888378 7.16515143981829 5232248.87614544 4.62404451247974 1.09468031912101 12.9615264727553 6743681.35090656 6229.16771114645 49687612.7909639 20127.0406788118 0.511215098522096
"18" 0.375556123058658 7.1701811685575 5684044.20664894 4.64913923202145 1.09481176302116 12.9866978951738 6187176.65534066 6254.89141286685 59750696.8906553 24125.0199707967 0.511215320596756
"19" 0.375556139977567 7.38102651553498 6716570.89616159 4.63519172635324 1.09446533460649 12.5649462723305 4682146.4536782 5212.62655163573 39903896.8393705 17970.1947078004 0.511211481274196
"20" 0.375556140678721 7.53508098753201 9793349.96322441 4.71506911425137 1.09500345851991 13.2953658605494 8349125.76845031 7571.01217587858 93434751.5053958 23119.793311498 0.511214299425886
"21" 0.375556127164216 7.22681103966489 5311679.45037321 4.63585919547562 1.0947613489312 12.9807816834988 5936001.90259061 6174.9702088839 60104931.4704022 22938.7031948542 0.511216339665985
"22" 0.375556133576852 7.47464457663095 8060340.27463816 4.62469790007451 1.09403725113716 11.9982888198072 2276453.09337953 3496.58663491538 22858126.3715576 16342.9042212376 0.511215652185192
